,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'))",0.9292,0.627,0.3389,0.7552,0.7788,0.2434,154030.9171,16926.8125,0.7769,8.874738128442363,25.759244918823242,42.60599899291992
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'night'))",0.9287,0.7408,0.3353,0.7535,0.7701,0.3216,112699.846,16864.9785,0.773,8.940557588235317,25.701335906982422,42.33272171020508
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'morning'))",0.9291,0.7467,0.3417,0.7554,0.7807,0.5055,110299.2226,16722.5898,0.774,8.85680581343943,25.767711639404297,42.210289001464844
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'))",0.9298,0.7397,0.3385,0.752,0.7782,0.5016,111699.0218,16772.6367,0.7685,8.91789919567286,25.649578094482422,42.290748596191406
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV12', 'night'))",0.9282,0.7122,0.3378,0.7496,0.7738,0.3082,122514.0902,16815.5918,0.7694,8.960382053758636,25.569107055664062,42.28218078613281
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV12', 'morning'))",0.9315,0.7429,0.3458,0.7534,0.7852,0.4949,110502.5272,16713.7129,0.7722,8.835115412852295,25.698787689208984,42.19132995605469
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9315,0.5181,0.3393,0.761,0.7762,0.1367,178327.3668,17046.6094,0.788,8.78368122605507,25.957225799560547,42.62074279785156
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9308,0.6569,0.3417,0.7562,0.7799,0.3248,143859.211,16978.0059,0.7795,8.832807620770637,25.794002532958984,42.611412048339844
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9298,0.7397,0.3385,0.752,0.7782,0.5016,111699.0218,16772.6367,0.7685,8.91789919567286,25.649578094482422,42.290748596191406
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'))",0.9264,0.7432,0.3351,0.7444,0.7735,0.5009,112069.8067,16771.9492,0.7582,8.987677783527493,25.39274024963379,42.28919219970703
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'))",0.93,0.7052,0.3403,0.7486,0.7765,0.3086,124662.9614,16826.4531,0.7675,8.931998746427682,25.533477783203125,42.29616165161133
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'morning'))",0.9272,0.7397,0.3427,0.7447,0.7804,0.5125,109610.4975,16731.3984,0.7611,8.92197299517641,25.403244018554688,42.1968879699707
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'))",0.9319,0.4921,0.3405,0.7617,0.7779,0.1356,183707.7231,17045.4824,0.7889,8.764109466896624,25.983013153076172,42.618614196777344
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9316,0.6573,0.3428,0.7594,0.7816,0.3329,143635.9597,16966.8691,0.7836,8.78401153646168,25.903688430786133,42.59381103515625
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9264,0.7432,0.3351,0.7444,0.7735,0.5009,112069.8067,16771.9492,0.7582,8.987677783527493,25.39274024963379,42.28919219970703
"(('V_TR', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9287,0.7408,0.3353,0.7535,0.7701,0.3216,112699.846,16864.9785,0.773,8.940557588235317,25.701335906982422,42.33272171020508
"(('V_TR', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9291,0.7467,0.3417,0.7554,0.7807,0.5055,110299.2226,16722.5898,0.774,8.85680581343943,25.767711639404297,42.210289001464844
"(('V_TR', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9249,0.758,0.3367,0.7399,0.7737,0.5157,104324.1074,16774.1445,0.7545,8.846909814205011,25.239299774169922,42.251041412353516
"(('V_TR', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9292,0.627,0.3389,0.7552,0.7788,0.2434,154030.9171,16926.8125,0.7769,8.874738128442363,25.759244918823242,42.60599899291992
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'))",0.9273,0.745,0.3317,0.7507,0.7707,0.5019,111126.2449,16744.2773,0.7664,8.999036438881191,25.60690689086914,42.2656135559082
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'))",0.924,0.7298,0.3301,0.7389,0.7644,0.3138,116452.1759,16769.2871,0.7545,8.99519501115628,25.202709197998047,42.262290954589844
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'morning'))",0.9257,0.7601,0.3424,0.7493,0.7775,0.5178,103137.6154,16650.6328,0.767,8.798955421710215,25.558582305908203,42.077117919921875
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'))",0.9219,0.633,0.3285,0.7492,0.7622,0.2871,150874.136,16739.627,0.7712,8.969452345381887,25.553546905517578,42.20134735107422
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9185,0.6573,0.3388,0.7401,0.769,0.4745,140427.001,16591.1016,0.7571,8.990852054071645,25.24495506286621,42.00320053100586
"(('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9273,0.745,0.3317,0.7507,0.7707,0.5019,111126.2449,16744.2773,0.7664,8.999036438881191,25.60690689086914,42.2656135559082
"(('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9237,0.7242,0.3262,0.744,0.7601,0.3142,119212.5619,16783.8047,0.7599,8.983437178549465,25.379249572753906,42.26835250854492
"(('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9231,0.7499,0.3363,0.7438,0.7703,0.5069,108945.3796,16678.3418,0.7564,8.947182893350856,25.371681213378906,42.15803146362305
"(('CV8', 'night'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9197,0.7598,0.3261,0.7392,0.7618,0.5164,103207.2097,16718.1348,0.7533,8.823164122519401,25.212520599365234,42.21728515625
"(('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9227,0.6559,0.3303,0.7447,0.7678,0.4699,140967.9692,16732.7832,0.7618,8.995111524866559,25.401409149169922,42.25059127807617
"(('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9265,0.7246,0.3295,0.7518,0.765,0.316,119148.9964,16783.1719,0.7704,8.971816263501253,25.642459869384766,42.25892639160156
"(('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9235,0.745,0.3362,0.7463,0.7712,0.5019,111017.6191,16690.5332,0.7597,8.993444014500385,25.456212997436523,42.17744827270508
"(('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9223,0.7598,0.3292,0.7431,0.7659,0.5167,103214.4258,16728.7402,0.7585,8.832606068880112,25.348575592041016,42.225990295410156
"(('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9224,0.6823,0.3286,0.7459,0.7659,0.4773,132196.3714,16716.1465,0.7616,8.988992740504536,25.441612243652344,42.25851058959961
"(('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9273,0.745,0.3317,0.7507,0.7707,0.5019,111126.2449,16744.2773,0.7664,8.999036438881191,25.60690689086914,42.2656135559082
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'))",0.9184,0.7605,0.3249,0.7371,0.7599,0.5174,103133.5801,16729.3184,0.7502,8.814798988667352,25.143287658691406,42.23475646972656
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'))",0.9217,0.6823,0.3289,0.7417,0.7659,0.4773,132197.6311,16732.9707,0.7563,8.990901962299212,25.300336837768555,42.25663375854492
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'night'))",0.9265,0.7242,0.3298,0.7512,0.7653,0.316,119184.179,16782.9824,0.7699,8.977267801731028,25.622833251953125,42.257442474365234
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'morning'))",0.9256,0.745,0.3395,0.7479,0.7749,0.5019,111036.1103,16678.2539,0.762,8.97674281878303,25.511035919189453,42.154232025146484
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'))",0.9283,0.7467,0.3325,0.7537,0.7721,0.5019,109656.8386,16744.2207,0.7706,8.929340880527045,25.7073974609375,42.261756896972656
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV12', 'night'))",0.9236,0.7168,0.3291,0.7418,0.764,0.3096,121404.2294,16779.9629,0.7593,8.992180182282738,25.302146911621094,42.273250579833984
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV12', 'morning'))",0.9255,0.7598,0.3421,0.7487,0.7771,0.5174,103143.9305,16661.6523,0.7664,8.805962340160324,25.536941528320312,42.09193420410156
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9238,0.633,0.3305,0.7494,0.7654,0.2853,150898.9198,16737.6621,0.7713,8.974936614146142,25.562320709228516,42.197383880615234
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9185,0.6573,0.3383,0.7442,0.7691,0.4745,140455.0989,16591.5137,0.7633,8.99087666546523,25.384666442871094,42.00343704223633
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9283,0.7467,0.3325,0.7537,0.7721,0.5019,109656.8386,16744.2207,0.7706,8.929340880527045,25.7073974609375,42.261756896972656
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'))",0.9295,0.7323,0.3349,0.7524,0.7748,0.4942,115935.2299,16743.5625,0.7691,8.932633477270734,25.663936614990234,42.258174896240234
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'))",0.9212,0.7175,0.3274,0.7366,0.7614,0.3103,121370.9153,16779.2051,0.7521,8.987054973197717,25.126197814941406,42.28011703491211
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'morning'))",0.9237,0.6886,0.3389,0.7492,0.7729,0.2437,126951.7051,16647.5879,0.7673,8.980572075028451,25.556232452392578,42.101463317871094
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'))",0.9253,0.633,0.3312,0.7501,0.7659,0.2871,150843.2667,16750.3535,0.7713,8.977442069260775,25.586740493774414,42.212772369384766
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9194,0.6573,0.3397,0.7452,0.7707,0.4745,140427.5729,16590.2441,0.7647,8.990688329357038,25.418975830078125,41.99540328979492
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9295,0.7323,0.3349,0.7524,0.7748,0.4942,115935.2299,16743.5625,0.7691,8.932633477270734,25.663936614990234,42.258174896240234
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9265,0.7242,0.3298,0.7512,0.7653,0.316,119184.179,16782.9824,0.7699,8.977267801731028,25.622833251953125,42.257442474365234
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9256,0.745,0.3395,0.7479,0.7749,0.5019,111036.1103,16678.2539,0.762,8.97674281878303,25.511035919189453,42.154232025146484
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9184,0.7605,0.3249,0.7371,0.7599,0.5174,103133.5801,16729.3184,0.7502,8.814798988667352,25.143287658691406,42.23475646972656
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9217,0.6823,0.3289,0.7417,0.7659,0.4773,132197.6311,16732.9707,0.7563,8.990901962299212,25.300336837768555,42.25663375854492
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'))",0.9239,0.6474,0.3273,0.7556,0.7616,0.2628,149577.3583,16357.1182,0.7821,8.876737325828708,25.774688720703125,42.33153533935547
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'))",0.9204,0.6668,0.3192,0.7635,0.6998,0.2032,133990.6135,17019.6367,0.7756,8.871571164517466,26.042009353637695,42.292388916015625
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'morning'))",0.913,0.6125,0.3261,0.7439,0.6977,0.1659,150838.6486,15281.1104,0.7728,8.868262715673637,25.37384796142578,42.195980072021484
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'))",0.9288,0.6231,0.3273,0.7692,0.7491,0.2092,151599.8045,16951.8828,0.7983,8.75466192637527,26.238910675048828,42.377017974853516
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9235,0.6523,0.3389,0.7527,0.7677,0.2628,148215.6778,16370.7305,0.7799,8.911846964374098,25.673233032226562,42.18467712402344
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9239,0.6474,0.3273,0.7556,0.7616,0.2628,149577.3583,16357.1182,0.7821,8.876737325828708,25.774688720703125,42.33153533935547
"(('V_TR', 'night'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9288,0.7024,0.3263,0.7678,0.7476,0.2353,122714.5637,16974.3848,0.7959,8.767536150774461,26.191329956054688,42.39323806762695
"(('V_TR', 'night'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9298,0.6228,0.3404,0.7656,0.7745,0.1958,155258.9544,16506.5527,0.796,8.747568685419628,26.114192962646484,42.35346984863281
"(('V_TR', 'night'), ('CV8', 'night'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9141,0.5882,0.3166,0.7411,0.7006,0.1574,163651.3688,15361.9131,0.7711,8.851724236148364,25.279287338256836,42.30874252319336
"(('V_TR', 'night'), ('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.921,0.6319,0.3267,0.755,0.7608,0.2603,154092.2036,16391.3027,0.7828,8.876380584107618,25.75429344177246,42.330326080322266
"(('V_TR', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9285,0.7031,0.3255,0.7675,0.7478,0.2356,122816.1289,16965.5586,0.7944,8.77687209231468,26.17998695373535,42.43213653564453
"(('V_TR', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9299,0.6228,0.3413,0.7659,0.7747,0.1965,155248.3908,16506.5195,0.7963,8.742832434824061,26.123247146606445,42.35265350341797
"(('V_TR', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9134,0.5882,0.3157,0.7391,0.6996,0.1578,163686.2515,15362.1592,0.769,8.858014457713587,25.210742950439453,42.312950134277344
"(('V_TR', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9182,0.6319,0.3242,0.7443,0.7557,0.261,154083.8524,16357.7256,0.7689,8.943525658156332,25.389759063720703,42.34608840942383
"(('V_TR', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9239,0.6474,0.3273,0.7556,0.7616,0.2628,149577.3583,16357.1182,0.7821,8.876737325828708,25.774688720703125,42.33153533935547
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'))",0.9295,0.7471,0.338,0.7497,0.7777,0.5019,109746.8058,16782.5977,0.7647,8.917718702601924,25.57293701171875,42.29745101928711
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'))",0.93,0.7129,0.3405,0.7493,0.7768,0.3089,122520.7305,16826.9531,0.7686,8.925982108222502,25.55718231201172,42.293190002441406
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'morning'))",0.9281,0.7397,0.3429,0.7483,0.7811,0.5122,109635.0476,16731.4609,0.7659,8.90807105650191,25.52450180053711,42.197269439697266
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'))",0.9315,0.5107,0.3398,0.7605,0.7765,0.1363,179824.0322,17024.4531,0.787,8.788659193198054,25.93902015686035,42.59038543701172
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9285,0.6213,0.339,0.7535,0.7754,0.2096,152301.7194,16952.0703,0.7768,8.906433803025312,25.701244354248047,42.60242462158203
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9295,0.7471,0.338,0.7497,0.7777,0.5019,109746.8058,16782.5977,0.7647,8.917718702601924,25.57293701171875,42.29745101928711
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9288,0.7408,0.3362,0.7515,0.771,0.3198,112671.3916,16829.8477,0.7697,8.959910620438157,25.632259368896484,42.28792190551758
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9298,0.7474,0.3422,0.7559,0.7816,0.5055,110298.5444,16704.793,0.7751,8.832731159096209,25.784191131591797,42.20890426635742
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9244,0.7573,0.3357,0.7412,0.773,0.5153,104420.7201,16785.8105,0.7565,8.85437963715325,25.281267166137695,42.267913818359375
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9326,0.627,0.3422,0.7584,0.7832,0.2434,153971.3425,16925.582,0.7808,8.779285387182892,25.870189666748047,42.5981330871582
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9289,0.7404,0.3363,0.75,0.7705,0.3216,112660.7061,16853.6504,0.7677,8.971667092333341,25.582874298095703,42.3165168762207
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9278,0.7471,0.34,0.7514,0.7785,0.5058,110289.8188,16737.4199,0.7681,8.92419924445293,25.62873077392578,42.23384475708008
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9248,0.758,0.3364,0.7402,0.7736,0.5157,104352.9108,16785.2695,0.7548,8.847605070333117,25.24702262878418,42.26707077026367
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9281,0.6273,0.3378,0.753,0.7772,0.2427,153976.521,16926.9941,0.7739,8.918501967500715,25.685089111328125,42.61113739013672
"(('V_TR', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9295,0.7471,0.338,0.7497,0.7777,0.5019,109746.8058,16782.5977,0.7647,8.917718702601924,25.57293701171875,42.29745101928711
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9283,0.7439,0.3316,0.7516,0.7673,0.3219,111440.7691,16771.5117,0.7694,8.968804451138704,25.635848999023438,42.242530822753906
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9239,0.7397,0.3369,0.7471,0.772,0.5019,112974.5186,16679.3945,0.7612,8.990343769516272,25.48326301574707,42.16033172607422
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9184,0.7605,0.3254,0.7377,0.7605,0.5171,103208.5229,16729.3047,0.7515,8.817582312063779,25.164409637451172,42.23023223876953
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9223,0.6911,0.3283,0.7435,0.765,0.4797,128894.5161,16733.1055,0.7573,8.989101115486745,25.36132049560547,42.259490966796875
"(('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9264,0.7446,0.3304,0.7505,0.7693,0.5019,111060.5164,16744.5605,0.7665,8.9949847187314,25.598892211914062,42.26744842529297
"(('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9247,0.745,0.3292,0.7497,0.7671,0.5019,110941.0135,16727.4902,0.7658,8.989736282642152,25.571887969970703,42.263587951660156
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'))",0.9307,0.7467,0.3356,0.7551,0.7758,0.5019,109742.3487,16743.7441,0.772,8.869349077385612,25.756986618041992,42.255828857421875
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'))",0.9213,0.7175,0.3274,0.7381,0.7617,0.3103,121370.2127,16779.123,0.7538,8.987054973197717,25.175003051757812,42.28157043457031
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'morning'))",0.9258,0.7598,0.3433,0.7457,0.7781,0.5178,103192.559,16661.2637,0.762,8.801308232746782,25.436830520629883,42.09292221069336
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'))",0.9233,0.633,0.3298,0.7468,0.7637,0.2871,150879.1459,16750.3691,0.7676,8.989058841682029,25.471797943115234,42.21505355834961
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9181,0.6664,0.3382,0.7429,0.7686,0.4755,137850.5709,16591.5293,0.761,8.990877597126817,25.341304779052734,42.00521469116211
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9307,0.7467,0.3356,0.7551,0.7758,0.5019,109742.3487,16743.7441,0.772,8.869349077385612,25.756986618041992,42.255828857421875
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9238,0.7246,0.3262,0.7484,0.7607,0.3142,119191.7573,16783.3398,0.7664,8.98334195487594,25.527061462402344,42.266292572021484
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9236,0.7446,0.3368,0.7458,0.7712,0.5019,110958.7151,16678.4336,0.7593,8.99226730648812,25.440914154052734,42.15715026855469
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9194,0.7594,0.326,0.7399,0.7617,0.5167,103247.0726,16729.2812,0.7542,8.82485321550391,25.237083435058594,42.2296257019043
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9199,0.6559,0.3281,0.7388,0.764,0.4699,140953.3299,16721.6934,0.7539,8.98781659745596,25.201766967773438,42.24038314819336
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9265,0.7246,0.3297,0.7519,0.7651,0.316,119161.4447,16772.0273,0.7708,8.970305916491972,25.64640235900879,42.243717193603516
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9281,0.7735,0.3419,0.7561,0.7789,0.5252,98163.5427,16696.125,0.774,8.620162604348312,25.788997650146484,42.14262390136719
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9186,0.7605,0.3255,0.738,0.7606,0.5178,103271.6334,16729.2441,0.7518,8.817042647406975,25.17367172241211,42.229488372802734
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9256,0.6562,0.3321,0.747,0.7705,0.4699,140945.8427,16732.7539,0.7629,8.999311798084001,25.479755401611328,42.25164031982422
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9307,0.7467,0.3356,0.7551,0.7758,0.5019,109742.3487,16743.7441,0.772,8.869349077385612,25.756986618041992,42.255828857421875
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9298,0.7024,0.3264,0.7697,0.7487,0.236,122901.1407,16974.6855,0.7974,8.74004941121284,26.253976821899414,42.40464782714844
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9299,0.6228,0.3412,0.7659,0.7748,0.1965,155249.7872,16523.4668,0.7963,8.743408498890563,26.125165939331055,42.35200119018555
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9141,0.5882,0.3167,0.7412,0.7009,0.1578,163673.2828,15361.9043,0.7714,8.850741069198362,25.283248901367188,42.308692932128906
